0--0,0--1,0--2,0--3,0--4,0--5,0--6,0--7,0--8,0--9,1--0,1--1,1--2,1--3,1--4,1--5,1--6,1--7,1--8,1--9,2--0,2--1,2--2,2--3,2--4,2--5,2--6,2--7,2--8,2--9,3--0,3--1,3--2,3--3,3--4,3--5,3--6,3--7,3--8,3--9,4--0,4--1,4--2,4--3,4--4,4--5,4--6,4--7,4--8,4--9
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
-9,-10,7,-7,-15,-2,-17,-1,-2,-1,0,-6,17,9,3,-20,4,2,-4,-8,-23,0,-16,2,-5,19,6,-8,15,11,-2,-5,3,-1,18,6,17,6,-3,6,2,1,-12,-4,-14,9,5,-8,14,14,9,-9,-2,2,1,-11,0,2,6,-2,9,0,11,-3,-7,-3,6,1,7,0,-4,-7,-7,5,-3,-8,-14,-1,10,-7,3,-1,-5,-4,3,13,-16,16,3,-2,-23,-7,4,-1,4,0,-2,-4,16,10,15,-19,9,1,10,2,0,-16,6,13,15,-2,-8,8,-12,-2,-2,10,14,-1
